,household_key,age_45_plus,income_50K_plus,single_couple_family,has_kids,single,couple,r_score,f_score,m_score,rfm_score,rfm_bins,alcohol,beverages,concessions,dairy,drug,garden,grain_goods,grocery,home_family,junk_food,kitchen,meat,misc,produce,seasonal,total_sales
412,1257,1,1,3,1,0,0,5,2,2,9,3,0.0,65.32000000000001,26.18,158.77,18.67,0.0,130.66,44.12,67.47,56.34,21.97,179.97,113.98,347.59,0.0,1231.0400000000002
413,1258,1,1,1,0,1,0,5,5,4,14,4,98.41,233.31,174.08,402.77,151.24,13.870000000000001,378.82,37.09,95.18,586.86,5.99,484.58,267.05,200.04,21.17,3150.4599999999996
414,1260,1,1,1,0,1,0,4,4,5,13,4,1.39,980.0300000000001,105.05,470.21,881.73,11.67,741.49,776.95,1733.78,493.29,27.47,723.7,671.13,1532.01,9.65,9159.55
415,1261,1,0,2,0,1,0,5,5,4,14,4,0.0,108.51,181.75,170.33,374.75,0.0,197.82,86.72,1108.71,297.7,0.0,410.81,180.09,214.44,33.45,3365.08
416,1263,0,0,1,0,1,0,4,4,5,13,4,136.35,98.37,267.98,166.55,160.26,4.29,254.41,251.88,1125.93,697.4,16.47,1160.82,177.71,322.91,36.95,4878.28
417,1264,1,0,1,0,1,0,5,4,5,14,4,697.76,263.35,93.7,308.12,425.05,46.95,277.25,179.47,1126.78,753.75,7.99,1101.81,325.85,245.64000000000001,40.45,5893.92
418,1267,0,1,1,0,1,0,4,3,3,10,3,88.02,35.01,158.13,169.49,142.97,0.0,87.4,111.54,159.71,83.72,0.0,160.4,102.7,215.68,0.0,1514.7700000000002
419,1268,0,0,3,1,0,0,5,3,4,12,3,42.19,133.74,36.64,240.65,130.92000000000002,3.99,203.24,184.14,335.69,473.63,0.0,354.06,279.41,91.4,123.97999999999999,2633.68
420,1270,1,0,1,0,1,0,5,3,4,12,3,108.87,102.59,0.0,263.33,83.47,20.48,255.98,133.41,512.85,253.14000000000001,15.97,771.38,191.41,518.3,0.0,3231.1800000000003
421,1272,1,0,2,0,1,0,5,5,5,15,5,49.7,310.12,177.85,489.37,1054.32,1.99,498.56,291.47,1658.6100000000001,547.74,20.54,1731.69,855.91,1046.69,38.91,8773.47
422,1285,0,0,3,1,0,0,4,4,5,13,4,51.209999999999994,130.46,68.25,229.58,28.36,0.0,464.26,471.90000000000003,698.02,665.74,0.0,1375.66,171.23,246.09,23.13,4623.889999999999
423,1291,1,0,2,0,1,0,5,4,4,13,4,26.560000000000002,239.87,73.39,391.81,80.89999999999999,17.26,283.18,80.28,137.36,454.12,3.99,774.97,202.17,364.68,7.470000000000001,3138.0099999999998
424,1296,1,0,2,0,1,0,5,3,3,11,3,0.0,135.29000000000002,5.46,129.19,55.89,0.0,325.85,168.5,72.09,374.7,2.64,329.28000000000003,113.33,319.53,0.0,2031.75
425,1297,0,1,1,0,1,0,5,4,3,12,3,0.0,81.53,138.63,221.2,82.44,0.0,124.55,131.85,443.64,85.04,12.97,136.2,72.45,776.65,9.15,2316.3
426,1299,0,0,3,1,0,0,4,4,5,13,4,19.57,441.69,90.05,435.82,79.4,2.99,362.1,186.64000000000001,705.55,699.56,5.78,715.28,358.58,361.79,14.72,4479.52
427,1300,1,1,3,1,0,0,5,3,3,11,3,9.99,46.83,30.26,557.89,72.58,6.99,207.95,66.5,429.42,152.75,1.19,368.32,122.86,311.56,2.19,2387.28
428,1305,0,0,2,1,0,0,4,5,5,14,4,21.25,300.95,201.11,717.09,35.56,0.0,459.39,121.75,1937.77,1700.21,0.0,855.5500000000001,174.33,175.88,0.88,6701.72
429,1306,1,0,1,0,1,0,5,5,4,14,4,18.64,162.35,56.26,284.26,72.85,4.68,235.47,94.06,419.08,381.0,20.97,680.33,249.3,304.38,4.99,2988.62
430,1316,1,0,2,0,0,1,4,2,4,10,3,43.93,122.46,58.2,345.56,60.68,9.98,403.76,83.75,520.08,596.49,5.69,851.95,257.96,270.18,1.99,3632.6600000000003
431,1318,1,1,2,0,0,1,4,3,5,12,3,84.95,164.04,260.39,427.08,362.56,6.99,263.08,498.86,1007.76,454.92,4.99,906.44,350.07,623.52,1.98,5417.629999999999
432,1321,0,0,2,0,0,1,5,5,3,13,4,0.0,22.95,1.49,148.19,28.44,15.16,317.28000000000003,14.57,154.08,298.04,2.49,518.51,123.67999999999999,114.48,1.99,1761.3500000000001
433,1326,1,0,1,0,1,0,5,5,5,15,5,60.83,369.23,103.46000000000001,954.92,156.28,3.49,641.9,311.22,681.39,924.82,22.73,1559.14,505.08,836.26,5.859999999999999,7136.61
434,1333,1,1,3,1,0,0,5,4,5,14,4,643.28,244.21,330.16,730.22,68.72,50.44,371.66,756.6,1541.01,572.5600000000001,5.98,1119.44,454.95,599.93,24.92,7514.080000000001
435,1337,1,1,3,1,0,0,5,5,5,15,5,215.17,396.99,243.18,703.6899999999999,291.14,87.58,685.07,366.26,2022.23,1323.47,12.83,2085.03,432.99,750.19,84.77,9700.59
436,1352,0,1,2,0,0,1,5,4,4,13,4,25.76,266.82,133.34,359.27,143.18,8.48,335.47,248.17000000000002,934.12,163.15,4.279999999999999,779.22,209.59,539.66,0.0,4150.51
437,1354,1,0,2,0,0,1,5,3,3,11,3,17.87,107.87,24.11,212.59,217.32,0.0,149.51,101.26,199.0,417.93,5.48,363.12,110.39,275.23,5.58,2207.26
438,1357,1,0,2,0,0,1,5,3,4,12,3,365.7,163.04,36.980000000000004,667.51,618.96,0.0,28.47,35.36,169.38,294.94,0.0,94.62,148.55,20.75,0.0,2644.26
439,1363,0,0,2,1,0,0,4,2,4,10,3,80.63,291.03000000000003,128.04,164.4,46.410000000000004,19.34,275.84000000000003,132.29,755.82,221.42000000000002,9.98,1071.74,219.48,509.81,9.99,3936.2200000000003
440,1364,1,1,1,0,1,0,5,4,3,12,3,103.19000000000001,89.78,44.53,169.88,129.33,36.0,284.78000000000003,77.64,224.21,161.75,0.0,426.24,104.63,305.59,1.99,2159.54
441,1367,0,1,3,1,0,0,5,5,5,15,5,245.91,535.77,212.29,893.11,265.96000000000004,8.17,978.67,387.35,980.27,1196.75,8.379999999999999,1425.89,763.9,811.52,35.82,8749.76
442,1369,0,0,1,0,1,0,5,4,4,13,4,190.52,319.85,41.31,401.79,29.98,0.0,279.33,159.95000000000002,166.12,85.75,1.83,330.42,180.08,321.68,0.0,2508.6099999999997
443,1370,1,0,2,0,0,1,5,3,5,13,4,986.07,207.14,21.27,337.29,0.0,8.98,685.77,157.64,141.41,1003.56,0.0,2900.63,150.97,1593.02,0.0,8193.75
444,1376,1,1,1,0,1,0,5,5,5,15,5,430.75,175.14000000000001,38.010000000000005,841.08,190.92000000000002,16.25,612.01,406.11,1509.0,619.59,13.18,1679.93,625.8,781.5,42.11,7981.380000000001
445,1378,0,1,1,0,1,0,5,4,5,14,4,157.32,149.16,127.14,863.13,498.83,0.0,343.3,465.84000000000003,697.1,313.29,0.0,994.0400000000001,328.98,1393.39,1.69,6333.210000000001
446,1382,1,1,2,0,0,1,5,4,4,13,4,15.49,150.56,27.62,218.06,6.49,7.99,274.87,155.92000000000002,280.45,566.97,0.0,550.28,230.88,204.33,1.0,2690.91
447,1388,0,1,3,1,0,0,4,4,5,13,4,97.95,227.13,72.22,530.54,315.9,0.0,392.49,351.92,672.73,1052.14,16.47,864.96,413.21,256.48,0.0,5264.140000000001
448,1389,1,1,2,0,1,0,5,2,4,11,3,6.98,109.2,39.06,160.62,396.55,5.13,329.35,114.37,584.26,131.89,0.0,425.88,360.93,176.94,0.0,2841.1600000000003
449,1391,1,1,2,0,0,1,5,4,5,14,4,33.1,295.23,51.3,563.54,321.3,1.0,267.68,439.9,729.01,450.66,25.64,1338.08,248.78,659.57,9.98,5434.7699999999995
450,1393,0,1,1,0,1,0,5,5,5,15,5,132.41,65.7,96.62,588.38,545.35,0.0,429.42,251.32,599.16,236.6,10.98,1303.29,275.12,1108.08,0.0,5642.429999999999
451,1394,1,1,2,0,0,1,5,5,4,14,4,427.79,125.69,100.29,471.72,65.49000000000001,0.0,514.05,199.98000000000002,247.03,243.24,0.0,1111.71,235.77,648.82,0.0,4391.58
452,1396,1,1,2,0,0,1,3,5,5,13,4,79.23,254.75,10.94,806.28,17.35,3.98,722.41,195.92,403.41,949.0,0.0,1730.67,330.14,639.74,18.57,6162.39
453,1397,1,0,1,0,1,0,5,5,5,15,5,513.54,290.56,178.73000000000002,434.7,167.94,0.0,548.57,174.97,257.35,675.39,0.0,1206.33,342.44,815.68,7.88,5614.08
454,1402,1,0,1,0,1,0,5,5,3,13,4,25.59,244.29000000000002,54.230000000000004,166.31,32.17,0.0,255.73000000000002,103.64,26.76,18.34,0.0,645.75,58.36,179.37,0.0,1810.54
455,1412,1,1,3,1,0,0,5,3,4,12,3,6.38,398.47,12.06,359.94,30.83,0.0,393.38,167.88,738.08,717.94,0.0,592.07,257.27,268.23,1.87,3944.4
456,1418,0,0,3,1,0,0,5,3,4,12,3,313.69,33.86,78.9,238.62,18.52,0.0,138.85,93.31,880.06,157.2,1.99,165.42000000000002,137.7,279.62,0.25,2537.99
457,1419,0,0,1,0,1,0,5,5,5,15,5,1005.8000000000001,104.46000000000001,73.59,629.73,72.7,26.45,401.81,313.45,527.04,871.55,6.13,1881.16,429.28,654.7,48.519999999999996,7046.37
458,1421,0,1,2,0,0,1,5,5,4,14,4,19.26,205.84,7.49,399.06,31.380000000000003,2.99,286.31,41.13,240.59,973.55,0.0,845.47,165.45,292.43,0.0,3510.9499999999994
459,1423,1,0,1,0,1,0,4,5,3,12,3,0.0,146.57,21.96,138.26,86.12,2.49,226.82,51.76,182.95,35.9,0.0,187.16,150.73,321.42,0.0,1552.14
460,1425,0,1,3,1,0,0,5,4,4,13,4,74.33,59.92,29.3,294.24,62.9,16.99,359.7,183.2,543.9,1030.51,0.0,761.95,193.32,176.87,9.99,3797.1199999999994
461,1428,1,0,2,0,0,1,5,5,4,14,4,107.73,276.74,122.95,327.67,93.86,12.98,476.25,140.47,759.88,471.19,3.58,598.19,352.2,438.22,32.69,4214.599999999999
462,1429,1,0,1,0,1,0,4,3,2,9,3,13.97,161.39,53.98,217.5,8.66,0.0,36.26,29.36,53.45,78.4,0.0,29.96,80.78,38.37,0.0,802.08
463,1430,0,0,3,1,0,0,5,5,5,15,5,989.44,1294.7,211.54,1002.11,1263.64,11.96,1219.51,813.85,3084.5,944.52,10.870000000000001,2700.85,1049.86,1104.3700000000001,16.15,15717.870000000003
464,1437,0,0,3,1,0,0,4,3,4,11,3,102.71,182.34,40.8,338.42,36.730000000000004,3.59,365.0,285.83,300.75,630.37,3.99,1230.53,212.77,457.92,1.0,4192.749999999999
465,1438,1,0,1,0,1,0,5,2,3,10,3,22.97,133.29,9.36,76.68,9.58,2.99,176.03,369.71,191.3,52.17,1.99,347.37,155.19,494.41,0.0,2043.0400000000002
466,1443,0,1,2,0,0,1,5,5,3,13,4,734.37,19.65,5.98,90.61,1.49,0.0,64.87,102.75,303.32,93.14,28.229999999999997,422.6,34.03,169.85,0.0,2070.8900000000003
467,1445,0,0,2,0,0,1,5,5,5,15,5,290.56,155.52,71.32,247.85999999999999,350.35,8.07,316.92,221.82,987.88,570.4,0.0,725.16,335.97,781.52,2.49,5065.84
468,1451,1,1,3,1,0,0,5,5,5,15,5,22.060000000000002,114.64,120.4,594.42,374.87,6.84,643.16,165.74,352.01,421.11,0.0,1563.6,405.0,661.82,12.81,5458.4800000000005
469,1452,1,0,3,1,0,0,4,5,3,12,3,0.0,173.15,178.12,370.18,54.35,0.0,98.92,23.419999999999998,127.49000000000001,234.69,0.0,168.27,144.08,80.17999999999999,0.0,1652.8500000000001
470,1453,1,1,3,1,0,0,5,5,5,15,5,113.87,1149.16,1317.43,1614.3500000000001,303.8,158.53,1396.77,1051.5,2677.78,2540.27,83.52,4071.88,1158.83,3295.62,101.7,21035.010000000002
471,1454,1,1,2,0,0,1,5,4,4,13,4,423.82,126.99000000000001,33.34,480.02,73.32000000000001,0.0,266.75,214.07,313.45,427.87,7.86,528.13,187.57999999999998,1082.75,0.5,4166.450000000001
472,1461,0,0,2,0,0,1,5,5,5,15,5,3.49,471.66,93.28,918.52,119.98,14.98,429.93,159.47,420.5,556.3,21.68,1872.85,258.56,363.2,17.77,5722.17
473,1462,0,1,2,0,0,1,5,4,5,14,4,60.400000000000006,54.19,94.0,735.38,37.89,0.0,498.99,302.45,74.31,326.3,0.0,1381.26,402.75,771.62,5.68,4745.22
474,1467,0,1,3,1,0,0,5,5,3,13,4,100.06,236.94,75.13000000000001,135.3,4.68,14.99,185.48,92.16,187.04,978.76,0.0,160.18,135.62,121.28,11.98,2439.6
475,1468,1,1,2,0,0,1,2,3,4,9,3,154.83,138.2,44.92,302.06,84.84,3.59,267.12,173.51,258.08,135.24,6.99,607.04,345.1,465.63,2.99,2990.14
476,1470,1,0,1,0,1,0,5,4,3,12,3,61.8,105.93,66.04,345.52,66.51,2.67,193.59,64.8,435.76,79.05,10.71,148.45,56.92,90.33,4.98,1733.06
477,1474,0,1,1,0,1,0,5,3,3,11,3,121.17,92.38,3.98,181.66,28.700000000000003,15.280000000000001,278.3,65.74,148.48,348.03000000000003,15.98,685.69,215.77,204.24,3.62,2409.0200000000004
478,1475,0,1,1,0,1,0,5,5,5,15,5,987.11,543.98,109.19,2231.8,118.84,1.59,1007.84,595.23,464.27,1378.57,12.64,3277.06,742.7,1442.95,3.3200000000000003,12917.090000000002
479,1479,1,0,1,0,1,0,5,5,5,15,5,1376.66,271.78000000000003,169.87,547.45,503.45,17.85,399.54,189.14000000000001,1929.21,1179.09,6.359999999999999,769.63,286.1,220.6,49.61,7916.34
480,1481,0,0,1,0,1,0,5,5,4,14,4,50.54,184.83,103.82000000000001,220.86,84.18,0.0,284.98,96.64,593.27,308.26,16.48,578.3,189.59,258.93,13.38,2984.06
481,1483,0,0,1,0,1,0,4,3,4,11,3,64.01,274.24,40.42,270.2,72.28999999999999,5.99,356.12,208.53,92.49000000000001,661.91,0.0,1252.0,249.07,341.89,0.0,3889.16
482,1484,0,0,2,0,0,1,5,4,4,13,4,163.49,98.3,56.230000000000004,370.98,22.81,0.0,433.15,162.59,129.31,258.35,5.970000000000001,531.07,324.54,650.61,1.99,3209.39
483,1485,0,1,1,0,1,0,4,3,3,10,3,260.05,115.05000000000001,76.78999999999999,134.32,140.62,0.0,167.31,57.03,137.59,71.45,9.98,163.68,155.59,100.10000000000001,0.0,1589.56
484,1488,0,1,2,0,1,0,4,3,4,11,3,441.03000000000003,81.83,35.57,225.57,64.25,0.0,276.68,180.54000000000002,353.97,478.49,0.0,539.11,139.88,240.78,12.93,3070.6300000000006
485,1491,1,0,2,0,0,1,5,5,5,15,5,0.0,96.55,76.53,850.5600000000001,355.1,2.49,676.37,154.11,898.22,352.1,3.49,809.28,408.26,740.3,12.48,5435.84
486,1492,1,0,2,0,0,1,5,4,2,11,3,0.0,50.62,49.09,72.41,3.69,0.0,79.82,70.13,72.52,71.91,0.0,276.09000000000003,94.93,297.15,7.99,1146.3500000000001
487,1494,1,0,1,0,1,0,4,3,4,11,3,0.0,44.14,17.53,184.75,21.71,2.99,354.93,113.56,345.74,149.56,0.0,713.46,206.62,353.84,0.99,2509.8199999999997
488,1499,1,0,2,0,0,1,4,3,3,10,3,0.0,82.10000000000001,67.54,281.04,3.4299999999999997,0.0,177.47,40.94,108.03999999999999,254.0,2.99,650.65,97.33,245.49,7.51,2018.5299999999997
489,1505,1,0,1,0,1,0,3,4,4,11,3,642.38,114.01,64.32,442.92,38.61,1.5,330.95,300.93,461.94,361.02,8.870000000000001,719.93,172.74,385.12,7.99,4053.2299999999996
490,1509,1,1,2,0,0,1,4,5,5,14,4,94.03999999999999,17.42,91.12,334.93,66.41,12.16,397.83,310.07,1148.63,979.01,0.0,791.96,188.72,310.53000000000003,12.98,4755.8099999999995
491,1517,1,1,3,1,0,0,5,4,4,13,4,4.99,277.12,27.85,643.78,113.63,0.0,436.95,239.13,273.04,628.35,0.0,455.67,210.74,279.36,0.0,3590.61
492,1524,1,0,2,0,0,1,4,2,3,9,3,23.46,63.78,41.79,255.63,84.89,0.0,225.53,81.12,330.72,249.6,3.2800000000000002,354.45,124.42,261.38,0.0,2100.05
493,1527,0,1,2,0,0,1,5,5,5,15,5,445.06,273.03,347.64,1187.06,57.9,5.48,1331.71,542.87,2240.36,989.34,23.94,2395.54,996.24,1400.63,46.47,12283.269999999999
494,1528,0,1,1,0,1,0,5,5,5,15,5,278.13,350.1,154.21,746.76,479.96,29.13,717.51,180.61,1217.24,705.45,10.48,1000.2,517.36,550.79,76.44,7014.369999999999
495,1529,1,1,1,0,1,0,5,5,5,15,5,105.51,273.67,46.26,508.84000000000003,171.42000000000002,11.18,473.47,195.5,2241.78,564.4,0.0,1612.67,437.44,809.5,15.26,7466.9
496,1534,0,1,3,1,0,0,5,5,5,15,5,686.42,225.75,72.13,419.78000000000003,223.66,0.0,433.83,314.71,575.0600000000001,1241.78,16.03,1284.99,519.05,679.03,2.49,6694.709999999999
497,1536,1,1,1,0,1,0,5,4,5,14,4,446.12,169.92000000000002,83.86,254.12,79.65,16.99,528.79,173.05,983.54,941.19,32.45,699.35,363.88,378.04,1.49,5152.44
498,1537,0,0,3,1,0,0,4,4,3,11,3,2.78,118.05,3.29,180.14,59.13,2.99,178.09,72.44,550.55,322.73,0.0,502.64,75.86,51.45,0.0,2120.14
499,1540,1,0,3,1,0,0,5,5,4,14,4,25.16,96.55,101.31,307.07,0.99,0.0,350.02,89.35,127.02,1069.64,6.47,879.6,193.46,140.9,5.46,3393.0
500,1541,0,1,1,0,1,0,5,4,5,14,4,228.48000000000002,261.21,128.37,914.59,219.65,9.57,776.71,520.27,1093.69,979.51,4.29,1322.39,542.72,669.71,28.43,7699.590000000001
501,1545,1,0,2,0,0,1,5,5,4,14,4,13.71,45.0,29.81,341.95,176.81,28.86,359.25,244.92,679.39,421.25,12.81,548.26,270.67,543.3,27.02,3743.0099999999998
502,1549,1,0,1,0,1,0,5,5,3,13,4,11.71,66.82,24.35,86.47,26.69,11.58,177.56,87.32000000000001,80.16,69.66,0.0,538.12,106.66,196.92000000000002,0.0,1484.0200000000002
503,1556,1,0,2,0,0,1,5,4,4,13,4,0.0,85.65,196.01999999999998,275.85,10.96,35.16,619.84,154.65,651.11,221.12,0.0,707.33,252.61,497.78000000000003,15.98,3724.0600000000004
504,1557,0,1,3,1,0,0,5,4,5,14,4,198.24,204.86,118.73,691.57,154.65,42.85,566.61,564.45,425.96,227.22,10.88,146.92000000000002,286.41,1001.74,0.0,4641.09
505,1563,1,1,3,1,0,0,4,4,5,13,4,636.46,369.26,125.53,441.87,130.02,19.98,351.06,185.52,371.0,215.93,9.99,907.8100000000001,232.06,688.41,3.98,4688.879999999999
506,1566,0,1,2,0,0,1,5,5,5,15,5,2269.36,340.66,101.53,523.12,221.49,8.65,429.27,368.03000000000003,1333.38,487.05,0.0,1928.31,520.03,566.08,21.84,9118.800000000001
507,1567,1,0,1,0,1,0,5,5,3,13,4,0.0,186.73000000000002,62.2,83.27,10.67,36.480000000000004,60.11,189.42,255.77,239.17,8.870000000000001,521.03,45.22,425.29,0.0,2124.23
508,1568,1,0,1,0,1,0,5,3,5,13,4,0.0,293.61,101.71000000000001,282.63,80.17,3.99,566.61,190.59,377.18,338.29,22.950000000000003,1654.74,270.32,385.67,7.48,4575.94
509,1572,0,1,2,0,0,1,4,2,3,9,3,77.75,118.92,17.450000000000003,222.35999999999999,85.56,3.59,167.19,88.39,352.05,121.25,0.0,566.04,145.04,230.98,0.99,2197.5599999999995
510,1578,1,0,2,0,0,1,4,4,4,12,3,58.14,77.95,0.0,240.2,15.850000000000001,0.0,258.96,196.57999999999998,178.04,365.63,18.92,705.82,212.66,431.38,1.99,2762.12
511,1580,0,1,2,0,0,1,5,5,3,13,4,2.39,68.28,27.26,129.9,43.42,0.0,162.88,129.84,62.65,303.51,0.0,414.43,69.27,225.43,13.98,1653.24
512,1585,1,1,1,0,1,0,5,4,5,14,4,318.73,167.64000000000001,436.77,509.45,361.96,112.35,465.01,437.54,1843.99,851.83,0.0,1272.76,614.12,488.52,10.27,7890.9400000000005
513,1588,0,1,1,0,1,0,5,5,5,15,5,4.24,219.12,149.62,543.97,96.51,4.68,528.3100000000001,242.33,685.47,233.72,28.3,671.94,264.54,1047.09,30.220000000000002,4750.06
514,1591,0,0,1,0,1,0,5,3,4,12,3,155.62,279.87,48.29,512.77,61.52,0.0,457.9,167.83,46.07,347.65,1.99,747.81,199.39,600.76,2.58,3630.0499999999993
515,1595,1,1,1,0,1,0,5,4,4,13,4,262.6,77.2,58.69,365.54,0.0,2.19,287.35,200.77,531.53,591.06,0.0,1048.78,233.96,367.76,3.34,4030.7700000000004
516,1604,0,0,2,0,0,1,5,5,2,12,3,0.0,22.93,0.5,18.14,11.530000000000001,0.0,220.71,49.86,84.28,153.18,0.0,94.89,108.91,25.580000000000002,0.0,790.5100000000001
517,1609,1,1,3,1,0,0,5,5,5,15,5,171.13,1067.79,468.98,2242.19,312.43,28.47,2682.32,467.73,3213.06,3050.79,58.720000000000006,1405.15,2797.42,2737.13,155.69,20859.0
518,1618,0,1,2,0,1,0,4,3,4,11,3,14.170000000000002,140.58,39.16,412.05,296.0,0.0,398.21,113.19,711.4300000000001,150.64000000000001,12.4,480.12,280.03,558.13,0.0,3606.1099999999997
519,1627,0,0,1,0,1,0,4,3,3,10,3,298.86,111.78,52.81,78.37,25.130000000000003,8.56,94.96,92.81,450.75,69.18,0.0,720.13,140.15,284.32,11.24,2439.05
520,1631,0,0,3,1,0,0,5,5,5,15,5,102.88,454.02,128.05,742.6899999999999,65.67,3.54,1027.28,434.31,518.35,3091.7,1.59,2515.3,605.27,532.47,27.490000000000002,10250.61
521,1633,1,1,2,0,0,1,5,5,5,15,5,186.18,524.92,157.06,997.52,277.4,0.0,735.38,246.35,951.9,898.95,4.99,2586.14,486.24,1145.09,7.45,9205.57
522,1634,0,0,3,1,0,0,5,3,4,12,3,416.38,116.31,3.39,374.12,71.47,3.09,373.65,115.69,475.26,744.74,0.0,725.25,242.73,204.59,4.33,3871.0000000000005
523,1648,0,0,1,0,1,0,4,3,4,11,3,6.82,349.88,18.48,257.82,66.67,3.49,322.17,169.82,677.65,443.76,1.99,915.48,202.05,238.55,1.79,3676.4199999999996
524,1649,0,1,1,0,1,0,5,2,2,9,3,144.83,25.22,97.61,91.72,3.9699999999999998,0.0,65.18,35.95,64.09,58.660000000000004,3.69,240.71,45.61,224.34,0.0,1101.5800000000002
525,1650,1,1,3,1,0,0,5,4,3,12,3,125.39999999999999,32.04,27.41,136.61,27.03,44.26,114.6,233.81,56.0,43.55,0.0,486.65000000000003,218.17000000000002,668.51,45.120000000000005,2259.16
526,1653,0,0,1,0,1,0,5,5,5,15,5,331.61,438.08,317.32,1069.2,188.87,5.97,1304.97,732.69,825.36,2202.61,26.48,4810.37,697.3,3269.25,61.78,16281.859999999999
527,1662,0,1,2,0,0,1,5,3,5,13,4,108.25,211.63,93.0,632.29,117.94,0.0,762.55,402.28000000000003,1279.92,974.45,23.07,1486.47,591.26,1415.42,143.70999999999998,8242.24
528,1676,0,1,2,0,0,1,5,3,5,13,4,98.35000000000001,374.32,24.83,438.24,31.46,0.0,510.94,878.86,398.16,248.62,0.0,369.6,417.5,926.58,0.0,4717.46
529,1677,1,1,2,0,0,1,5,5,5,15,5,148.86,868.19,377.12,772.08,226.88,23.44,1568.18,492.12,1583.22,1761.14,63.940000000000005,1870.75,1183.98,1034.77,20.96,11995.63
530,1678,1,1,1,0,1,0,4,3,4,11,3,30.02,58.1,43.28,199.45,27.84,0.0,208.29,148.91,674.13,339.02,17.17,554.24,125.74,158.33,11.47,2595.9899999999993
531,1680,0,0,3,1,0,0,4,3,3,10,3,16.47,51.43,67.57,248.0,39.33,5.99,177.27,108.69,360.72,186.1,2.74,473.89,104.19,128.84,5.95,1977.1799999999998
532,1686,1,0,2,0,0,1,5,4,2,11,3,8.49,43.31,7.92,73.86,9.82,15.98,174.77,76.99,198.06,206.78,0.0,213.95,133.86,119.0,0.0,1282.79
533,1689,1,1,1,0,1,0,4,4,3,11,3,408.69,34.68,22.78,97.74,4.49,33.45,83.64,84.37,236.24,111.26,0.0,897.38,75.76,106.16,145.48000000000002,2342.1200000000003
534,1692,0,1,1,0,1,0,5,4,3,12,3,0.0,194.85,19.34,259.6,8.18,0.0,144.27,100.33,56.21,325.67,1.49,436.38,59.72,120.53,2.99,1729.5600000000002
535,1693,0,0,3,1,0,0,5,5,5,15,5,282.02,761.26,106.78999999999999,663.85,279.8,5.98,722.98,1030.67,846.01,338.07,1.99,1496.06,401.14,1047.4,9.47,7993.490000000001
536,1694,0,0,1,0,1,0,5,5,5,15,5,26.73,427.92,63.47,464.28,135.36,1.99,541.43,208.23,451.81,1062.52,13.41,1943.16,389.99,808.61,1.49,6540.399999999999
537,1695,0,0,1,0,1,0,5,4,2,11,3,8.48,105.32000000000001,4.49,10.27,21.21,2.44,66.22,55.48,250.6,52.27,0.0,191.67,29.58,66.47,0.0,864.5
538,1696,1,1,3,1,0,0,5,3,4,12,3,38.95,352.71000000000004,103.62,291.98,267.49,2.99,293.39,117.24000000000001,250.29,122.96000000000001,0.0,273.67,226.06,260.59,13.47,2615.41
539,1707,0,0,1,0,1,0,5,5,5,15,5,34.47,232.75,333.71,175.06,271.36,13.97,432.12,143.87,1119.63,1349.04,4.99,669.5,419.86,150.49,99.61,5450.4299999999985
540,1708,1,0,1,0,1,0,4,3,4,11,3,6.78,134.82,7.96,211.81,8.15,0.0,725.8,89.27,38.54,392.3,4.27,1036.94,351.34,487.27,16.990000000000002,3512.24
541,1709,0,0,3,1,0,0,5,3,3,11,3,78.92,43.75,31.56,343.31,151.78,1.99,147.85,123.67,259.33,244.39,0.0,229.44,128.19,122.82000000000001,0.0,1906.9999999999998
542,1710,0,1,2,0,1,0,5,5,5,15,5,132.87,529.21,121.88,1016.55,102.92,10.17,1000.74,423.86,3114.02,559.1,0.0,1205.08,357.37,1024.81,0.5,9599.080000000002
543,1720,1,1,1,0,1,0,5,4,5,14,4,179.94,343.67,91.61,550.73,100.87,8.48,512.44,231.01,809.82,747.11,0.0,1033.0,262.31,505.93,0.0,5376.920000000001
544,1722,1,0,2,0,0,1,5,5,5,15,5,8.48,477.38,39.839999999999996,552.87,110.4,34.120000000000005,506.12,219.31,851.39,3404.13,2.99,1693.35,289.72,1036.69,29.48,9256.269999999999
545,1726,1,1,1,0,1,0,5,4,5,14,4,409.5,295.75,153.04,549.58,408.91,8.18,292.59,511.99,1143.34,371.88,11.26,753.74,419.29,944.76,0.99,6274.8
546,1740,0,1,1,0,1,0,5,5,5,15,5,753.76,75.15,216.78,616.0600000000001,150.74,7.48,790.12,463.2,514.99,684.72,8.620000000000001,2414.86,425.58,3329.5,13.43,10464.99
547,1745,1,0,2,0,1,0,5,4,3,12,3,0.0,50.2,0.0,303.53000000000003,10.56,0.0,320.6,71.94,70.89,197.1,0.0,789.57,208.48,181.23,0.0,2204.1000000000004
548,1748,1,0,1,0,1,0,5,5,5,15,5,107.25,180.62,6.970000000000001,472.17,108.06,0.0,534.55,322.05,451.84,841.13,3.99,1060.82,201.17000000000002,297.81,3.99,4592.42
549,1749,1,0,1,0,1,0,5,4,4,13,4,146.18,202.79000000000002,57.13,532.51,111.42,17.97,386.05,52.42,450.3,442.32,2.59,257.95,214.02,225.3,8.23,3107.1800000000003
550,1751,0,0,3,1,0,0,4,5,4,13,4,78.52,47.78,14.620000000000001,440.76,18.04,0.0,367.81,199.13,653.51,594.66,3.99,1002.54,322.09,290.18,8.0,4041.6299999999997
