DAY,SALES_VALUE
611,20.46
612,29.64
613,32.61
614,62.38
615,55.84
616,70.25
617,36.04
618,42.269999999999996
619,50.25
620,95.16
621,133.75
622,63.44
623,100.9
624,35.73
625,42.08
626,88.92
627,69.0
628,93.86
629,72.5
630,59.07
631,36.49
632,36.97
633,25.07
634,73.56
635,56.72
636,77.28999999999999
637,68.02
638,58.62
639,42.87
640,100.27
641,90.38
642,32.44
644,62.559999999999995
645,54.14
646,51.72
647,56.93
648,67.85
649,75.97
650,60.96
651,46.55
652,85.55
653,67.1
654,43.14
655,89.18
656,143.36
657,77.36
658,45.49
659,62.47
660,58.379999999999995
661,51.71
662,38.16
663,96.3
664,75.86
665,79.2
666,64.57
667,64.52
668,57.99
669,136.49
670,61.12
671,83.38
672,85.28
673,50.11
674,73.49
675,63.730000000000004
676,121.57
677,122.69
678,40.94
679,49.46
680,83.9
681,84.52
682,54.47
683,93.75
684,107.97
685,62.85
686,70.34
687,75.27
688,73.64999999999999
689,39.32
690,69.03
691,156.73
692,123.78
693,16.990000000000002
694,32.79
695,66.28
696,76.77
697,59.3
698,54.46
699,50.81
700,39.870000000000005
701,65.13
702,27.53
703,32.49
704,87.27
705,108.31
706,64.91
707,43.12
708,79.93
